time,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,gamma1_deg,gamma2_deg,varpi1_rpm,varpi2_rpm,euler_roll_deg,euler_pitch_deg,euler_yaw_deg
27.810003167,0.8534770234350212,-0.17142326381914005,-0.005877043970586104,-0.4920939904573694,0.0008675465975462221,0.0005906284599446012,-0.00020514703664469266,6.914048808837878e-07,-4.133718905014344e-12,10000.0,-10000.0,-16.949118012575703,-10.296642510590388,-58.395176451685955
27.820071208,0.8534772796059252,-0.17141810240949237,-0.005876833939863161,-0.49209534664091403,0.0008675465977680379,0.0005906283551864225,-0.00020514914379356197,6.566709523751435e-07,-4.141361330648398e-12,10000.0,-10000.0,-16.948582597300465,-10.296353069319526,-58.395390993726544
27.830004494,0.853477535747362,-0.17141294099514096,-0.005876623911184933,-0.49209670281908346,0.0008675465979787066,0.0005906282501626463,-0.00020515116139153874,6.203806160760213e-07,-4.149348712906943e-12,10000.0,-10000.0,-16.948047183416268,-10.296063626477443,-58.39560553394993
27.840052879,0.8534777918595574,-0.1714077795760893,-0.005876413884473514,-0.49209805899148507,0.0008675465981788064,0.0005906281449295035,-0.00020515308517279435,5.89361799568934e-07,-4.156178034706298e-12,10000.0,-10000.0,-16.947511770932252,-10.295774182048921,-58.39582007230485
27.849997997,0.8534780479427161,-0.17140261815233732,-0.005876203859652726,-0.4920994151577653,0.0008675465983688604,0.000590628040464491,-0.00020515493341045942,5.597388298066699e-07,-4.162701989090118e-12,10000.0,-10000.0,-16.946976359856677,-10.295484736019473,-58.396034608745225
27.860139968,0.8534783039970462,-0.17139745672388915,-0.0058759938366526225,-0.4921007713175624,0.0008675465985494021,0.0005906279362116821,-0.0002051566955889111,5.317521026169584e-07,-4.168867481916094e-12,10000.0,-10000.0,-16.946440950197964,-10.295195288375314,-58.396249143223834
27.870169773,0.8534785600227237,-0.17139229529074426,-0.005875783815407317,-0.4921021274705718,0.0008675465987208805,0.000590627832204932,-0.0002051583912352504,5.050247781525655e-07,-4.174726514010862e-12,10000.0,-10000.0,-16.94590554196317,-10.29490583910391,-58.39646367570094
27.880085163,0.8534788160199361,-0.1713871338529066,-0.005875573795853985,-0.49210348361646794,0.0008675465988837754,0.0005906277283896282,-0.00020516000923465785,4.822988560093457e-07,-4.179737446851402e-12,10000.0,-10000.0,-16.94537013515991,-10.294616388192887,-58.39667820613406
27.89012905,0.8534790719888493,-0.17138197241037606,-0.005875363777930764,-0.49210483975496394,0.0008675465990385119,0.0005906276251580428,-0.0002051615658886015,4.5807049790381886e-07,-4.185081222875753e-12,10000.0,-10000.0,-16.94483472979485,-10.294326935630481,-58.3968927344858
27.900079351,0.8534793279296128,-0.17137681096315494,-0.005875153761586048,-0.4921061958857998,0.0008675465991854712,0.0005906275217211909,-0.0002051630601497172,4.350460455253522e-07,-4.190161084299781e-12,10000.0,-10000.0,-16.94429932587404,-10.29403748140662,-58.39710726072221
27.910067203,0.8534795838423789,-0.17137164951124492,-0.005874943746766049,-0.49210755200871187,0.0008675465993250442,0.0005906274184662794,-0.00020516449374585556,4.1317883529598625e-07,-4.194987166035525e-12,10000.0,-10000.0,-16.943763923403647,-10.29374802551091,-58.397321784808916
27.920077743,0.853479839727293,-0.17136648805464758,-0.005874733733419469,-0.4921089081234479,0.0008675465994576022,0.0005906273153861393,-0.0002051658697189022,3.9241077179031175e-07,-4.199572159241605e-12,10000.0,-10000.0,-16.943228522389525,-10.293458567933412,-58.39753630671297
27.930087795,0.8534800955844929,-0.17136132659336392,-0.005874523721497452,-0.49211026422976883,0.000867546599583498,0.00059062721247199,-0.0002051671909652188,3.72686607194947e-07,-4.2039280903904126e-12,10000.0,-10000.0,-16.942693122837206,-10.293169108664667,-58.397750826403204
27.940363152,0.8534803514141093,-0.17135616512739577,-0.005874313710953774,-0.4921116203274482,0.0008675465997030663,0.0005906271097154808,-0.00020516846023562135,3.5395387032527296e-07,-4.208066451720541e-12,10000.0,-10000.0,-16.942157724752008,-10.292879647695766,-58.39796534385008
27.950086872,0.8534806072162568,-0.1713510036567434,-0.005874103701746617,-0.4921129764162873,0.0008675465998165999,0.0005906270071087129,-0.000205169685027285,3.3606906375467365e-07,-4.2120187754498875e-12,10000.0,-10000.0,-16.941622328138525,-10.292590185018694,-58.398179859027685
27.960089785,0.8534808629910615,-0.1713458421814096,-0.005873893693833987,-0.4921143324960673,0.0008675465999244207,0.0005906269046307105,-0.0002051708578567974,3.1917640084971343e-07,-4.215753144215261e-12,10000.0,-10000.0,-16.941086933001856,-10.29230072062517,-58.398394371907415
27.970070694,0.8534811187386377,-0.1713406807013948,-0.005873683687174097,-0.4921156885665901,0.0008675466000268221,0.0005906268023017524,-0.0002051719861206284,3.0313333180954703e-07,-4.2193008821318605e-12,10000.0,-10000.0,-16.940551539346597,-10.292011254507202,-58.398608882463485
27.980017572,0.8534813744590917,-0.17133551921670023,-0.0058734736817291746,-0.4921170446276713,0.0008675466001240769,0.0005906267001010623,-0.00020517307210846493,2.878966641918666e-07,-4.2226714656375105e-12,10000.0,-10000.0,-16.940016147177055,-10.29172178665751,-58.3988233906718
27.989987529,0.8534816301525254,-0.17133035772732658,-0.005873263677463534,-0.49211840067913437,0.0008675466002164432,0.0005906265980221155,-0.0002051741179455528,2.734258619632755e-07,-4.2258737530739605e-12,10000.0,-10000.0,-16.93948075649728,-10.291432317069154,-58.39903789650935
28.000034252,0.853481885819034,-0.17132519623327536,-0.005873053674343249,-0.49211975672081426,0.0008675466003041676,0.0005906264960587854,-0.00020517512565005344,2.596824291741721e-07,-4.228916158623469e-12,10000.0,-10000.0,-16.93894536731116,-10.291142845735632,-58.3992523999546
28.010173094,0.8534821414587169,-0.1713200347345479,-0.005872843672334069,-0.4921211127525381,0.0008675466003875029,0.0005906263942052274,-0.00020517609355503514,2.466985220366843e-07,-4.231791463917793e-12,10000.0,-10000.0,-16.93840997962269,-10.290853372650247,-58.39946690098499
28.020145984,0.8534823970716539,-0.1713148732311439,-0.005872633671406158,-0.4921224687741684,0.0008675466004666525,0.0005906262924657835,-0.00020517703079151714,2.3429889072138477e-07,-4.234538382270947e-12,10000.0,-10000.0,-16.93787459343503,-10.290563897807344,-58.39968139958259
28.030284337,0.8534826526579254,-0.1713097117230651,-0.005872423671531702,-0.492123824785565,0.0008675466005418242,0.0005906261908150782,-0.00020517793539076427,2.22522162351923e-07,-4.237148278973932e-12,10000.0,-10000.0,-16.93733920875148,-10.290274421201536,-58.399895895729145
28.040099687,0.8534826526579254,-0.1713097117230651,-0.005872423671531702,-0.492123824785565,0.0008675466005418242,0.0005906261908150782,-0.00020517793539076427,2.12449974295902e-07,-4.239381236463018e-12,10000.0,-10000.0,-16.93733920875148,-10.290274421201536,-58.399895895729145
28.050081672,0.8534829082176102,-0.17130455021031205,-0.005872213672683148,-0.4921251807865915,0.0008675466006132175,0.0005906260892583841,-0.00020517880895687393,2.017773289657741e-07,-4.2417481592880095e-12,10000.0,-10000.0,-16.936803825575154,-10.28998494282746,-58.40011038940682
28.060069623,0.8534831637507851,-0.17129938869288586,-0.00587200367483299,-0.4921265367771147,0.0008675466006810312,0.0005906259879504007,-0.00020517965274405542,1.9163531361664333e-07,-4.2439982836967475e-12,10000.0,-10000.0,-16.936268443909196,-10.289695462679855,-58.400324880598255
28.07022724,0.8534834192575178,-0.1712942271707872,-0.0058717936779575375,-0.49212789275701724,0.000867546600745436,0.0005906258865606881,-0.00020518046885845506,1.8200305218571062e-07,-4.246136159994516e-12,10000.0,-10000.0,-16.935733063756288,-10.289405980754132,-58.400539369288126
28.080128744,0.8534836747378746,-0.1712890656440171,-0.005871583682033093,-0.492129248726184,0.0008675466008066041,0.000590625785251065,-0.00020518125838877484,1.7285495259674144e-07,-4.248167394530144e-12,10000.0,-10000.0,-16.935197685119146,-10.289116497045754,-58.40075385546143
28.090058509,0.8534839301919197,-0.1712839041125759,-0.005871373687037228,-0.49213060468450387,0.0008675466008646976,0.0005906256840183279,-0.00020518202266965946,1.6503093212732412e-07,-4.249905309864698e-12,10000.0,-10000.0,-16.934662308000288,-10.28882701155036,-58.4009683391037
28.100013015,0.8534841856197133,-0.1712787425764647,-0.005871163692949021,-0.4921319606318721,0.0008675466009198713,0.0005906255817377321,-0.00020518276297025164,1.559153465198849e-07,-4.251930941157508e-12,10000.0,-10000.0,-16.93412693240215,-10.288537524263894,-58.40118282020121
28.110041353,0.8534844410213152,-0.1712735810356834,-0.005870953699745746,-0.49213331656818543,0.0008675466009722779,0.0005906254818920391,-0.0002051834804839825,1.4807421559562766e-07,-4.253674180193939e-12,10000.0,-10000.0,-16.93359155832714,-10.2882480351821,-58.401397298740555
28.120036149,0.8534846963967742,-0.17126841949023347,-0.005870743707411699,-0.4921346724933588,0.0008675466010220437,0.0005906253807437334,-0.00020518417660537057,1.406315134917274e-07,-4.255329537771234e-12,10000.0,-10000.0,-16.93305618577722,-10.287958544301848,-58.4016117747106
28.130075341,0.8534849517461451,-0.1712632579401151,-0.005870533715927002,-0.4921360284072973,0.0008675466010693083,0.0005906252797811203,-0.00020518485194836214,1.3426607477212701e-07,-4.256745912693938e-12,10000.0,-10000.0,-16.932520814754564,-10.287669051619337,-58.40182624809899
28.14019971,0.8534852070694774,-0.17125809638532918,-0.005870323725274614,-0.49213738430991505,0.0008675466011141969,0.0005906251779666163,-0.0002051855077803014,1.2684984923112462e-07,-4.25839685041839e-12,10000.0,-10000.0,-16.931985445261155,-10.287379557131263,-58.4020407188945
28.150132115,0.8534854623668193,-0.17125293482587592,-0.005870113735436197,-0.4921387402011285,0.0008675466011568351,0.0005906250781330696,-0.00020518614507337185,1.204704899743907e-07,-4.259817657617979e-12,10000.0,-10000.0,-16.931450077298965,-10.287090060834199,-58.40225518708625
28.160185292,0.8534857176382112,-0.1712477732617561,-0.005869903746399212,-0.4921400960808676,0.0008675466011973238,0.0005906249763258071,-0.00020518676496212744,1.1444717980886665e-07,-4.26115981131542e-12,10000.0,-10000.0,-16.930914710869533,-10.286800562725592,-58.4024696526651
28.170167571,0.8534859728837014,-0.17124261169297048,-0.0058696937581456795,-0.4921414519490486,0.0008675466012357878,0.0005906248756345028,-0.0002051873662826199,1.0872503515223006e-07,-4.262435477753575e-12,10000.0,-10000.0,-16.930379345974867,-10.286511062802077,-58.402684115620104
28.180053135,0.8534862281033296,-0.17123745011951913,-0.005869483770661583,-0.4921428078056026,0.0008675466012723294,0.0005906247749887049,-0.00020518795189706704,1.0383260147134339e-07,-4.263526690656266e-12,10000.0,-10000.0,-16.929843982616497,-10.286221561060943,-58.40289857594231
28.190128999,0.8534864832971332,-0.17123228854140302,-0.005869273783933606,-0.49214416365046465,0.0008675466013070436,0.0005906246744640086,-0.0002051885225907689,9.861672356433789e-08,-4.2646906183691595e-12,10000.0,-10000.0,-16.92930862079598,-10.28593205749966,-58.40311303362325
28.200207504,0.8534867384651462,-0.1712271269586221,-0.005869063797949494,-0.49214551948357577,0.0008675466013400173,0.0005906245738950991,-0.00020518908052722618,9.366002233210085e-08,-4.265797274355715e-12,10000.0,-10000.0,-16.928773260514628,-10.285642552115883,-58.40332748865521
28.210009554,0.853486993607401,-0.17122196537117707,-0.005868853812698062,-0.49214687530487966,0.0008675466013713338,0.0005906244733653348,-0.00020518962486304641,8.895245204542335e-08,-4.26684889183743e-12,10000.0,-10000.0,-16.928237901773738,-10.28535304490745,-58.40354194103085
28.220200909,0.8534872487239306,-0.17121680377906812,-0.0058686438281677945,-0.49214823111431943,0.0008675466014010765,0.0005906243728731687,-0.0002051901562740423,8.448150592838986e-08,-4.2678481885734324e-12,10000.0,-10000.0,-16.927702544574593,-10.28506353587214,-58.40375639074278
28.230096252,0.8534875038147653,-0.17121164218229598,-0.005868433844347747,-0.492149586911842,0.0008675466014293246,0.000590624272416706,-0.00020519067540983196,8.023529023857171e-08,-4.268797801566579e-12,10000.0,-10000.0,-16.92716718891846,-10.284774025007886,-58.40397083778405
28.240271276,0.8534877588799346,-0.17120648058086124,-0.005868223861227604,-0.4921509426973967,0.0008675466014561526,0.0005906241719941454,-0.00020519118288742083,7.620250898591864e-08,-4.269700237367287e-12,10000.0,-10000.0,-16.9266318348065,-10.284484512312723,-58.40418528214805
28.250073717,0.8534880139194665,-0.17120131897476412,-0.005868013878797507,-0.49215229847093467,0.0008675466014816328,0.0005906240716037754,-0.000205191679292802,7.237243396860396e-08,-4.270557809953329e-12,10000.0,-10000.0,-16.926096482239817,-10.284194997784754,-58.404399723828426
28.260076728,0.8534882689333877,-0.1711961573640051,-0.005867803897048213,-0.4921536542324093,0.0008675466015058325,0.0005906239712439696,-0.00020519216418380743,6.875402660890588e-08,-4.2713684879938815e-12,10000.0,-10000.0,-16.925561131219467,-10.283905481422186,-58.4046141628191
28.270107217,0.8534885239217254,-0.17119099574858437,-0.0058675939159698745,-0.4921550099817737,0.0008675466015288225,0.0005906238709159221,-0.0002051926391428998,6.566028831680288e-08,-4.272062038381078e-12,10000.0,-10000.0,-16.92502578174652,-10.283615963223163,-58.40482859911395
28.280065341,0.8534887788845035,-0.17118583412850233,-0.005867383935554047,-0.49215636571898647,0.000867546601550663,0.0005906237706643944,-0.0002051931048036262,6.236201954917596e-08,-4.2728019087018314e-12,10000.0,-10000.0,-16.924490433821926,-10.283326443186073,-58.405043032707574
28.290038134,0.8534890338217432,-0.17118067250375915,-0.005867173955793199,-0.4921577214440109,0.0008675466015714083,0.0005906236703848497,-0.00020519356234393907,5.922764156803239e-08,-4.2735055070327714e-12,10000.0,-10000.0,-16.923955087446515,-10.283036921309481,-58.40525746359521
28.30015644,0.8534892887334646,-0.1711755108743555,-0.005866963976680083,-0.4921590771568115,0.0008675466015911104,0.000590623570130001,-0.00020519401132658443,5.5954685166563314e-08,-4.274240736973944e-12,10000.0,-10000.0,-16.923419742621114,-10.282747397592033,-58.405471891772216
28.31015945,0.8534895436196888,-0.17117034924029154,-0.00586675399820761,-0.4921604328573524,0.000867546601609823,0.0005906234698564472,-0.00020519445210004389,5.3157165249362285e-08,-4.274869654390078e-12,10000.0,-10000.0,-16.92288439934651,-10.282457872032348,-58.405686317233915
28.320035137,0.8534897984804358,-0.17116518760156801,-0.005866544020368532,-0.49216178854559817,0.0008675466016275983,0.0005906233696520845,-0.00020519488446307555,5.07652857205262e-08,-4.275407764485249e-12,10000.0,-10000.0,-16.922349057623567,-10.282168344629078,-58.40590073997568
28.330081469,0.8534900533157248,-0.17116002595818489,-0.0058663340431559345,-0.492163144221516,0.0008675466016444845,0.0005906232695068499,-0.00020519530963719759,4.821527637882527e-08,-4.275981894983389e-12,10000.0,-10000.0,-16.921813717452988,-10.28187881538091,-58.40611515999326
28.340033921,0.8534903081255726,-0.17115486431014226,-0.005866124066563991,-0.4921644998850767,0.0008675466016605242,0.0005906231693399231,-0.00020519572853312698,4.5791976855579e-08,-4.276527922299148e-12,10000.0,-10000.0,-16.921278378835424,-10.281589284286722,-58.40632957728283
28.350006127,0.8534905629099947,-0.1711497026574407,-0.0058659140905871114,-0.492165855536253,0.0008675466016757568,0.0005906230691920577,-0.00020519614081280702,4.349047585802226e-08,-4.2770469242181456e-12,10000.0,-10000.0,-16.920743041771505,-10.281299751345477,-58.40654399184086
28.360070061,0.8534908176690069,-0.17114454100008045,-0.0058657041152197385,-0.49216721117501777,0.0008675466016902248,0.000590622969062497,-0.00020519654680535793,4.130465890340359e-08,-4.27754025806694e-12,10000.0,-10000.0,-16.920207706261852,-10.281010216556124,-58.40675840366379
28.370151206,0.8534910724026248,-0.17113937933806153,-0.005865494140456575,-0.49216856680134385,0.0008675466017039655,0.0005906228689503154,-0.00020519694682677897,3.922871121715224e-08,-4.278009215945872e-12,10000.0,-10000.0,-16.919672372307026,-10.280720679917634,-58.40697281274808
28.380078722,0.8534913271108617,-0.17113421767138473,-0.005865284166292598,-0.4921699224152078,0.0008675466017170156,0.0005906227688546323,-0.0002051973411772046,3.725711026195392e-08,-4.27845501230502e-12,10000.0,-10000.0,-16.91913703990762,-10.280431141429105,-58.4071872190907
28.390011714,0.8534915817937321,-0.17112905600005004,-0.0058650741927229275,-0.4921712780165852,0.0008675466017294099,0.000590622668774611,-0.00020519773014168247,3.5384611088588146e-08,-4.278878833640366e-12,10000.0,-10000.0,-16.918601709064166,-10.280141601089603,-58.40740162268847
28.400019516,0.8534918364512486,-0.17112389432405764,-0.005864864219743194,-0.49217263360545344,0.0008675466017411821,0.0005906225687094569,-0.00020519811350267207,3.3615594879068386e-08,-4.279279620802355e-12,10000.0,-10000.0,-16.91806637977713,-10.279852058898273,-58.4076160235384
28.410096945,0.853492091083424,-0.17111873264340813,-0.005864654247348495,-0.4921739891817904,0.0008675466017523651,0.0005906224686597539,-0.00020519849249624907,3.2094240939193976e-08,-4.279624624017003e-12,10000.0,-10000.0,-16.917531052047067,-10.279562514854259,-58.40783042163765
28.420107974,0.8534923456902697,-0.17111357095810156,-0.005864444275535222,-0.49217534474557656,0.0008675466017629868,0.0005906223686461216,-0.00020519886654488473,3.048213646816875e-08,-4.279990595908069e-12,10000.0,-10000.0,-16.916995725874376,-10.27927296895684,-58.40804481698367
28.430061796,0.8534926002717963,-0.1711084092681381,-0.005864234304299234,-0.4921767002967932,0.0008675466017730755,0.0005906222686200425,-0.00020519923657915992,2.895018346842719e-08,-4.280338767253356e-12,10000.0,-10000.0,-16.91646040125948,-10.278983421205268,-58.40825920957402
28.440078399,0.8534928548280144,-0.17110324757351797,-0.005864024333637104,-0.4921780558354221,0.0008675466017826571,0.000590622168605965,-0.00020519960245156618,2.7495228876412228e-08,-4.280669818269146e-12,10000.0,-10000.0,-16.91592507820276,-10.278693871598877,-58.40847359940633
28.450078769,0.8534931093589334,-0.17109808587424155,-0.005863814363545317,-0.49217941136144683,0.0008675466017917581,0.0005906220686034052,-0.00020519996436945694,2.6113407006415194e-08,-4.2809846124263386e-12,10000.0,-10000.0,-16.915389756704613,-10.278404320137046,-58.40868798647844
28.460075227,0.853493363864563,-0.17109292417030916,-0.005863604394020408,-0.4921807668748505,0.0008675466018004007,0.0005906219686117773,-0.00020520032253159212,2.480104189391058e-08,-4.2812839572876486e-12,10000.0,-10000.0,-16.914854436765417,-10.27811476681913,-58.40890237078819
28.470094862,0.8534936183449126,-0.1710877624617206,-0.005863394425059219,-0.492182122375617,0.0008675466018086091,0.0005906218686305247,-0.00020520067712675107,2.355464232117784e-08,-4.281568629355682e-12,10000.0,-10000.0,-16.914319118385475,-10.277825211644515,-58.40911675233346
28.480093863,0.85349387279999,-0.17108260074847656,-0.005863184456658813,-0.49218347786373223,0.0008675466018164056,0.0005906217686591197,-0.00020520102833422393,2.2370892555153438e-08,-4.281839343012838e-12,10000.0,-10000.0,-16.913783801565145,-10.277535654612693,-58.40933113111241
28.490101176,0.853494127229804,-0.17107743903057687,-0.00586297448881635,-0.49218483333918167,0.0008675466018238098,0.000590621668697059,-0.00020520137632428916,2.1246643526851985e-08,-4.282096837489599e-12,10000.0,-10000.0,-16.913248486304706,-10.277246095723108,-58.40954550712317
28.50006507,0.8534943816343615,-0.17107227730802213,-0.005862764521529077,-0.4921861888019524,0.0008675466018308422,0.0005906215687438672,-0.00020520172125866612,2.0178904453993305e-08,-4.282341746412093e-12,10000.0,-10000.0,-16.912713172604473,-10.276956534975286,-58.40975988036403
28.51009507,0.8534946360136707,-0.1710671155808123,-0.005862554554794434,-0.4921875442520309,0.0008675466018375213,0.0005906214687990903,-0.00020520206329094532,1.9164834884925644e-08,-4.282574690982405e-12,10000.0,-10000.0,-16.912177860464713,-10.276666972368728,-58.40997425083325
28.520083412,0.8534948903677378,-0.17106195384894773,-0.0058623445886099345,-0.4921888996894059,0.0008675466018438651,0.0005906213688622998,-0.00020520240256699713,1.820173714216821e-08,-4.282796292402624e-12,10000.0,-10000.0,-16.911642549885688,-10.27637740790301,-58.41018861852939
28.530145292,0.8534951446965697,-0.1710567921124288,-0.0058621346229732205,-0.49219025511406567,0.00086754660184989,0.0005906212689330857,-0.00020520273922535997,1.7287049146033073e-08,-4.283007106648615e-12,10000.0,-10000.0,-16.911107240867665,-10.276087841577707,-58.41040298345087
28.54009041,0.8534953990001724,-0.17105163037125543,-0.005861924657882214,-0.49219161052599963,0.0008675466018556122,0.0005906211690110612,-0.00020520307339760835,1.6418337598789676e-08,-4.283207674166194e-12,10000.0,-10000.0,-16.91057193341085,-10.275798273392423,-58.41061734559635
28.550095572,0.8534956532785519,-0.1710464686254279,-0.005861714693334694,-0.49219296592519723,0.0008675466018610468,0.0005906210690958574,-0.0002052034052087036,1.559329151150922e-08,-4.283398507447082e-12,10000.0,-10000.0,-16.910036627515463,-10.27550870334677,-58.41083170496446
28.560077948,0.8534959075317142,-0.17104130687494637,-0.0058615047293286955,-0.49219432131164814,0.0008675466018662082,0.000590620969187124,-0.00020520373477732592,1.480971605623577e-08,-4.2835800972409284e-12,10000.0,-10000.0,-16.90950132318172,-10.275219131440373,-58.411046061553826
28.57002248,0.8534961617596646,-0.17103614511981116,-0.005861294765862426,-0.49219567668534336,0.0008675466018711109,0.00059062086928453,-0.00020520406221618973,1.4065526727230165e-08,-4.2837528752831795e-12,10000.0,-10000.0,-16.90896602040982,-10.274929557672927,-58.411260415363316
28.580081524,0.8534964159624078,-0.1710309833600224,-0.005861084802933929,-0.4921970320462744,0.0008675466018757666,0.000590620769387759,-0.00020520438763234388,1.3429049994122887e-08,-4.283900945012452e-12,10000.0,-10000.0,-16.90843071919995,-10.274639982044091,-58.411474766391805
28.590125118,0.8534966701399489,-0.17102582159558033,-0.005860874840541476,-0.49219838739443217,0.0008675466018801894,0.0005906206695065827,-0.00020520471099815866,1.2754629462459333e-08,-4.2840581805785064e-12,10000.0,-10000.0,-16.90789541955229,-10.274350404553557,-58.41168911463812
28.600099475,0.8534969242922927,-0.17102065982648496,-0.005860664878683472,-0.4921997427298086,0.0008675466018843903,0.0005906205696201192,-0.00020520503249874954,1.2117112341390145e-08,-4.284207157262824e-12,10000.0,-10000.0,-16.90736012146699,-10.274060825201023,-58.411903460101215
28.610193724,0.853497178419444,-0.1710154980527366,-0.005860454917358272,-0.49220109805239565,0.0008675466018883815,0.0005906204697390761,-0.00020520535227920702,1.151147107668859e-08,-4.284349014971234e-12,10000.0,-10000.0,-16.906824824944238,-10.273771243986214,-58.412117802780045
28.620071856,0.853497432521406,-0.1710103362743354,-0.005860244956564433,-0.492202453362187,0.0008675466018921729,0.0005906203698627201,-0.00020520567058843745,1.0933083669245782e-08,-4.284484828383347e-12,10000.0,-10000.0,-16.906289529984157,-10.273481660908883,-58.41233214267378
28.630088165,0.8534976865981831,-0.17100517449128158,-0.0058600349963007226,-0.4922038086591753,0.0008675466018957737,0.0005906202699903757,-0.00020520598718889088,1.0386643838843154e-08,-4.284613463805352e-12,10000.0,-10000.0,-16.905754236586887,-10.273192075968806,-58.41254647978149
28.640056167,0.853497940649779,-0.17100001270357545,-0.005859825036565695,-0.49220516394335406,0.0008675466018991949,0.0005906201701227024,-0.0002052063024569379,9.916705584997185e-09,-4.284724382543858e-12,10000.0,-10000.0,-16.905218944752576,-10.272902489165748,-58.41276081410231
28.650036783,0.853498194676197,-0.17099485091121716,-0.005859615077358253,-0.4922065192147176,0.0008675466019024444,0.0005906200702660719,-0.00020520661623738134,9.369172875627868e-09,-4.284853952875003e-12,10000.0,-10000.0,-16.904683654481342,-10.272612900499515,-58.4129751456355
28.660084679,0.8534984486774402,-0.1709896891142068,-0.005859405118677089,-0.49220787447326064,0.0008675466019055306,0.0005906199703983983,-0.00020520692871146297,8.947753014841378e-09,-4.284953994364978e-12,10000.0,-10000.0,-16.90414836577328,-10.272323309969904,-58.41318947438041
28.670101673,0.8534987026535127,-0.1709845273125444,-0.005859195160521064,-0.4922092297189757,0.0008675466019084626,0.0005906198705488521,-0.00020520723988932266,8.49847261911044e-09,-4.285060952940186e-12,10000.0,-10000.0,-16.903613078628513,-10.272033717576674,-58.41340380033604
28.68007476,0.8534989566044167,-0.17097936550623027,-0.0058589852028891705,-0.4922105849518591,0.0008675466019112476,0.0005906197706953669,-0.0002052075499392075,8.07151694082103e-09,-4.285162935686681e-12,10000.0,-10000.0,-16.903077793047125,-10.271744123319696,-58.41361812350192
28.690074249,0.853499210530155,-0.17097420369526473,-0.005858775245780393,-0.49221194017190567,0.000867546601913893,0.0005906196708451224,-0.00020520785884081406,7.666020670364818e-09,-4.285260094798976e-12,10000.0,-10000.0,-16.902542509029235,-10.271454527198802,-58.413832443877375
28.700103957,0.8534994644307308,-0.17096904187964768,-0.005858565289193749,-0.4922132953791103,0.0008675466019164055,0.0005906195709979845,-0.00020520816665145223,7.280906510803249e-09,-4.285352688075938e-12,10000.0,-10000.0,-16.902007226574916,-10.271164929213814,-58.41404676146176
28.710354475,0.8534997183061463,-0.1709638800593793,-0.005858355333128324,-0.49221465057346864,0.000867546601918791,0.0005906194711537911,-0.00020520847342595487,6.915149970080441e-09,-4.285440948468348e-12,10000.0,-10000.0,-16.901471945684243,-10.270875329364584,-58.414261076254505
28.720088854,0.8534999721564043,-0.1709587182344601,-0.005858145377583286,-0.4922160057549762,0.0008675466019210572,0.0005906193713123874,-0.00020520877921640022,6.567778044826398e-09,-4.28552510582098e-12,10000.0,-10000.0,-16.900936666357335,-10.270585727650992,-58.41447538825505
28.730082379,0.8535002259815069,-0.17095355640488996,-0.005857935422557787,-0.49221736092362883,0.0008675466019232106,0.0005906192714736261,-0.0002052090840722492,6.2378666392312945e-09,-4.285605334070415e-12,10000.0,-10000.0,-16.900401388594233,-10.270296124072889,-58.414689697462805
28.74008666,0.8535004797814564,-0.17094839457066888,-0.0058577254680510105,-0.49221871607942286,0.0008675466019252543,0.0005906191716373667,-0.00020520938804047655,5.924538106846322e-09,-4.2856818630614265e-12,10000.0,-10000.0,-16.899866112394992,-10.270006518630137,-58.41490400387733
28.75009769,0.8535007335562548,-0.17094323273179776,-0.005857515514062211,-0.49222007122235484,0.0008675466019271969,0.000590619071803477,-0.00020520969116569576,5.626958915730411e-09,-4.285754869836609e-12,10000.0,-10000.0,-16.89933083775975,-10.269716911322673,-58.415118307498204
28.760065886,0.8535009873059042,-0.1709380708882762,-0.005857305560590751,-0.4922214263524205,0.0008675466019290414,0.0005906189719718303,-0.0002052099934902778,5.344337431206066e-09,-4.285824543862601e-12,10000.0,-10000.0,-16.898795564688513,-10.269427302150344,-58.41533260832482
28.77017099,0.8535012410304066,-0.17093290904010433,-0.005857095607635867,-0.4922227814696169,0.0008675466019307933,0.0005906188721423068,-0.00020521029505446398,5.075921809738901e-09,-4.285891003167795e-12,10000.0,-10000.0,-16.898260293181334,-10.269137691113048,-58.415546906356845
28.780077774,0.8535014947297638,-0.17092774718728262,-0.00585688565519696,-0.4922241365739406,0.0008675466019324571,0.000590618772314794,-0.0002052105958964728,4.820997999002385e-09,-4.28595443721883e-12,10000.0,-10000.0,-16.8977250232383,-10.268848078210704,-58.415761201593824
28.790108068,0.8535017484039776,-0.1709225853298109,-0.0058566757032734095,-0.4922254916653886,0.0008675466019340376,0.0005906186724891822,-0.00020521089605260215,4.578887838130033e-09,-4.286015004422237e-12,10000.0,-10000.0,-16.897189754859422,-10.268558463443199,-58.41597549403535
28.800074016,0.8535020020530492,-0.17091742346768943,-0.00585646575186464,-0.4922268467439586,0.0008675466019355389,0.00059061857266537,-0.0002052111955573247,4.348947253890541e-09,-4.286072841442474e-12,10000.0,-10000.0,-16.89665448804476,-10.268268846810473,-58.416189783681155
28.810056881,0.8535022556769803,-0.17091226160091857,-0.005856255800970065,-0.4922282018096477,0.0008675466019369649,0.0005906184728432598,-0.00020521149444338094,4.130564547052131e-09,-4.286128091156023e-12,10000.0,-10000.0,-16.896119222794372,-10.267979228312452,-58.41640407053086
